year	address.country_code	num_entries	corpus
2006	kz	9	nature_news
2006	la	1	nature_news
2006	lb	3	nature_news
2006	lc	4	nature_news
2006	li	1	nature_news
2006	lk	13	nature_news
2006	lr	4	nature_news
2006	ls	1	nature_news
2006	lu	2	nature_news
2006	lv	5	nature_news
2006	ly	1	nature_news
2006	ma	10	nature_news
2006	mc	1	nature_news
2006	md	2	nature_news
2006	mg	7	nature_news
2006	mh	1	nature_news
2006	ml	3	nature_news
2006	mm	6	nature_news
2006	mn	3	nature_news
2006	mt	2	nature_news
2006	mu	3	nature_news
2006	mv	1	nature_news
2006	mw	1	nature_news
2006	mx	41	nature_news
2006	my	29	nature_news
2006	mz	2	nature_news
2006	ne	5	nature_news
2006	ng	23	nature_news
2006	ni	8	nature_news
2006	nl	70	nature_news
2006	no	29	nature_news
2006	np	10	nature_news
2006	nz	28	nature_news
2006	om	8	nature_news
2006	pa	9	nature_news
2006	pe	14	nature_news
2006	pg	9	nature_news
2006	ph	44	nature_news
2006	pk	42	nature_news
2006	pl	22	nature_news
2006	ps	6	nature_news
2006	pt	14	nature_news
2006	py	2	nature_news
2006	qa	6	nature_news
2006	ro	9	nature_news
2006	rs	8	nature_news
2006	ru	76	nature_news
2006	rw	2	nature_news
2006	sa	19	nature_news
2006	sc	1	nature_news
2006	sd	5	nature_news
2006	se	55	nature_news
2006	sg	16	nature_news
2006	si	1	nature_news
2006	sk	7	nature_news
2006	sn	2	nature_news
2006	so	3	nature_news
2006	st	1	nature_news
2006	sv	1	nature_news
2006	sy	9	nature_news
2006	td	8	nature_news
2006	tg	2	nature_news
2006	th	27	nature_news
2006	tj	1	nature_news
2006	tm	1	nature_news
2006	tn	5	nature_news
2006	to	3	nature_news
2006	tr	25	nature_news
2006	tt	2	nature_news
2006	tv	2	nature_news
2006	tw	15	nature_news
2006	tz	10	nature_news
2006	ua	8	nature_news
2006	ug	17	nature_news
2006	us	1153	nature_news
2006	uy	3	nature_news
2006	ve	11	nature_news
2006	vn	20	nature_news
2006	vu	2	nature_news
2006	ye	5	nature_news
2006	za	52	nature_news
2006	zm	3	nature_news
2006	zw	8	nature_news
2007	ad	1	nature_news
2007	ae	6	nature_news
2007	af	9	nature_news
2007	ai	1	nature_news
2007	ao	7	nature_news
2007	ar	19	nature_news
2007	at	31	nature_news
2007	au	115	nature_news
2007	az	3	nature_news
2007	ba	1	nature_news
2007	bd	9	nature_news
2007	be	39	nature_news
2007	bf	2	nature_news
2007	bg	10	nature_news
2007	bh	1	nature_news
2007	bi	1	nature_news
2007	bn	3	nature_news
2007	bo	6	nature_news
2007	br	50	nature_news
2007	bs	8	nature_news
2007	bt	1	nature_news
2007	bw	4	nature_news
2007	by	2	nature_news
2007	ca	156	nature_news
2007	cd	4	nature_news
2007	cf	7	nature_news
2007	cg	6	nature_news
2007	ch	73	nature_news
2007	ci	4	nature_news
2007	cl	15	nature_news
2007	cm	10	nature_news
2007	cn	116	nature_news
2007	co	62	nature_news
2007	cr	6	nature_news
2007	cu	3	nature_news
2007	cy	2	nature_news
2007	cz	7	nature_news
2007	de	217	nature_news
2007	dk	26	nature_news
2007	do	3	nature_news
2007	dz	8	nature_news
2007	ec	4	nature_news
2007	ee	7	nature_news
2007	eg	13	nature_news
2007	er	1	nature_news
2007	es	38	nature_news
2007	et	8	nature_news
2007	fi	17	nature_news
2007	fj	2	nature_news
2007	fr	171	nature_news
2007	ga	2	nature_news
2007	gb	471	nature_news
2007	gd	2	nature_news
2007	ge	1	nature_news
2007	gh	8	nature_news
2007	gm	1	nature_news
2007	gn	8	nature_news
2007	gr	11	nature_news
2007	gy	1	nature_news
2007	hn	1	nature_news
2007	hr	2	nature_news
2007	ht	1	nature_news
2007	hu	10	nature_news
2007	id	38	nature_news
2007	ie	26	nature_news
2007	il	26	nature_news
2007	im	1	nature_news
2007	in	92	nature_news
2007	iq	15	nature_news
2007	ir	18	nature_news
2007	is	6	nature_news
2007	it	79	nature_news
2007	jm	6	nature_news
2007	jo	3	nature_news
2007	jp	113	nature_news
2007	ke	14	nature_news
2007	kh	6	nature_news
2007	ki	1	nature_news
2007	kp	4	nature_news
2007	kr	26	nature_news
2007	kw	5	nature_news
2007	kz	8	nature_news
2007	la	2	nature_news
2007	lb	3	nature_news
2007	lc	1	nature_news
2007	lk	3	nature_news
2007	lr	4	nature_news
2007	lt	4	nature_news
2007	lu	3	nature_news
2007	lv	2	nature_news
2007	ly	2	nature_news
2007	ma	3	nature_news
2007	mc	1	nature_news
2007	md	2	nature_news
2007	me	1	nature_news
2007	mg	6	nature_news
2007	mh	3	nature_news
2007	ml	2	nature_news
2007	mm	8	nature_news
2007	mn	4	nature_news
2007	mt	1	nature_news
2007	mv	1	nature_news
2007	mw	3	nature_news
2007	mx	30	nature_news
2007	my	15	nature_news
2007	mz	7	nature_news
2007	ne	8	nature_news
2007	ng	8	nature_news
2007	ni	1	nature_news
2007	nl	62	nature_news
2007	no	25	nature_news
2007	np	11	nature_news
2007	nu	1	nature_news
2007	nz	30	nature_news
2007	om	1	nature_news
2007	pa	4	nature_news
2007	pe	15	nature_news
2007	pg	2	nature_news
2007	ph	48	nature_news
2007	pk	22	nature_news
2007	pl	23	nature_news
2007	ps	4	nature_news
2007	pt	16	nature_news
2007	py	3	nature_news
2007	qa	1	nature_news
2007	ro	9	nature_news
2007	rs	5	nature_news
2007	ru	67	nature_news
2007	rw	5	nature_news
2007	sa	11	nature_news
2007	sd	8	nature_news
2007	se	34	nature_news
2007	sg	15	nature_news
2007	sk	6	nature_news
2007	sl	1	nature_news
2007	sn	3	nature_news
2007	so	4	nature_news
2007	sy	4	nature_news
2007	td	4	nature_news
2007	tg	1	nature_news
2007	th	11	nature_news
2007	tn	4	nature_news
2007	to	4	nature_news
2007	tr	19	nature_news
2007	tw	4	nature_news
2007	tz	12	nature_news
2007	ua	11	nature_news
2007	ug	21	nature_news
2007	us	1045	nature_news
2007	uy	2	nature_news
2007	uz	1	nature_news
2007	ve	6	nature_news
2007	vn	6	nature_news
2007	vu	2	nature_news
2007	ws	2	nature_news
2007	ye	3	nature_news
2007	za	38	nature_news
2007	zm	7	nature_news
2007	zw	3	nature_news
2008	ae	2	nature_news
2008	af	6	nature_news
2008	al	1	nature_news
2008	am	2	nature_news
2008	ao	2	nature_news
2008	ar	25	nature_news
2008	at	33	nature_news
2008	au	123	nature_news
2008	az	4	nature_news
2008	ba	5	nature_news
2008	bb	3	nature_news
2008	bd	10	nature_news
2008	be	32	nature_news
2008	bg	3	nature_news
2008	bh	2	nature_news
2008	bi	2	nature_news
2008	bj	3	nature_news
2008	bn	1	nature_news
2008	bo	6	nature_news
2008	br	63	nature_news
2008	bs	10	nature_news
2008	bt	1	nature_news
2008	bw	2	nature_news
2008	by	6	nature_news
2008	ca	189	nature_news
2008	cd	11	nature_news
2008	cf	10	nature_news
2008	cg	5	nature_news
2008	ch	101	nature_news
2008	ci	6	nature_news
2008	cl	23	nature_news
2008	cm	9	nature_news
2008	cn	153	nature_news
2008	co	69	nature_news
2008	cr	13	nature_news
2008	cu	3	nature_news
2008	cv	3	nature_news
2008	cy	2	nature_news
2008	cz	13	nature_news
2008	de	239	nature_news
2008	dk	32	nature_news
2008	do	2	nature_news
2008	dz	9	nature_news
2008	ec	11	nature_news
2008	ee	2	nature_news
2008	eg	9	nature_news
2008	es	48	nature_news
2008	et	9	nature_news
2008	fi	13	nature_news
2008	fj	1	nature_news
2008	fo	1	nature_news
2008	fr	190	nature_news
2008	ga	6	nature_news
2008	gb	521	nature_news
2008	ge	6	nature_news
2008	gh	7	nature_news
2008	gl	2	nature_news
2008	gm	4	nature_news
2008	gn	4	nature_news
2008	gr	11	nature_news
2008	gt	2	nature_news
2008	gw	1	nature_news
2008	gy	3	nature_news
2008	hr	7	nature_news
2008	ht	2	nature_news
2008	hu	14	nature_news
2008	id	33	nature_news
2008	ie	32	nature_news
2008	il	18	nature_news
2008	im	1	nature_news
2008	in	96	nature_news
2008	iq	18	nature_news
2008	ir	31	nature_news
2008	is	24	nature_news
2008	it	86	nature_news
2008	jm	1	nature_news
2008	jo	5	nature_news
2008	jp	110	nature_news
2008	ke	15	nature_news
2008	kg	1	nature_news
2008	kh	6	nature_news
2008	ki	1	nature_news
2008	kp	7	nature_news
2008	kr	22	nature_news
2008	kz	3	nature_news
2008	la	4	nature_news
2008	lb	1	nature_news
2008	lc	2	nature_news
2008	lk	6	nature_news
2008	lr	3	nature_news
2008	ls	2	nature_news
2008	lt	1	nature_news
2008	lu	4	nature_news
2008	ly	1	nature_news
2008	ma	5	nature_news
2008	md	3	nature_news
2008	me	1	nature_news
2008	mg	8	nature_news
2008	mk	2	nature_news
2008	ml	4	nature_news
2008	mm	6	nature_news
2008	mn	1	nature_news
2008	mt	1	nature_news
2008	mv	1	nature_news
2008	mw	6	nature_news
2008	mx	44	nature_news
2008	my	15	nature_news
2008	mz	5	nature_news
2008	ne	8	nature_news
2008	ng	21	nature_news
2008	ni	8	nature_news
2008	nl	61	nature_news
2008	no	29	nature_news
2008	np	9	nature_news
2008	nz	37	nature_news
2008	om	5	nature_news
2008	pa	4	nature_news
2008	pe	10	nature_news
2008	pg	3	nature_news
2008	ph	60	nature_news
2008	pk	37	nature_news
2008	pl	25	nature_news
2008	ps	3	nature_news
2008	pt	13	nature_news
2008	pw	2	nature_news
2008	qa	2	nature_news
2008	ro	14	nature_news
2008	rs	2	nature_news
2008	ru	69	nature_news
2008	rw	5	nature_news
2008	sa	11	nature_news
2008	sb	2	nature_news
2008	sc	3	nature_news
2008	sd	4	nature_news
2008	se	54	nature_news
2008	sg	20	nature_news
2008	sk	10	nature_news
2008	sl	1	nature_news
2008	sn	1	nature_news
2008	sr	1	nature_news
2008	sv	1	nature_news
2008	sy	1	nature_news
2008	th	16	nature_news
2008	tn	2	nature_news
2008	to	2	nature_news
2008	tr	15	nature_news
2008	tt	2	nature_news
2008	tw	16	nature_news
2008	tz	11	nature_news
2008	ua	12	nature_news
2008	ug	8	nature_news
2008	us	1163	nature_news
2008	uy	1	nature_news
2008	uz	3	nature_news
2008	ve	10	nature_news
2008	vg	1	nature_news
2008	vn	19	nature_news
2008	vu	2	nature_news
2008	ye	5	nature_news
2008	za	46	nature_news
2008	zm	6	nature_news
2008	zw	5	nature_news
2009	ae	8	nature_news
2009	af	11	nature_news
2009	ai	1	nature_news
2009	al	2	nature_news
2009	am	1	nature_news
2009	ao	7	nature_news
2009	ar	18	nature_news
2009	at	49	nature_news
2009	au	138	nature_news
2009	ba	6	nature_news
2009	bb	1	nature_news
2009	bd	17	nature_news
2009	be	43	nature_news
2009	bf	3	nature_news
2009	bg	6	nature_news
2009	bh	1	nature_news
2009	bn	1	nature_news
2009	bo	9	nature_news
2009	br	78	nature_news
2009	bs	3	nature_news
2009	bt	4	nature_news
2009	bw	5	nature_news
2009	by	17	nature_news
2009	ca	197	nature_news
2009	cd	11	nature_news
2009	cf	8	nature_news
2009	cg	9	nature_news
2009	ch	124	nature_news
2009	ci	1	nature_news
2009	cl	28	nature_news
2009	cm	15	nature_news
2009	cn	200	nature_news
2009	co	81	nature_news
2009	cr	6	nature_news
2009	cu	7	nature_news
2009	cv	1	nature_news
2009	cy	1	nature_news
2009	cz	20	nature_news
2009	de	275	nature_news
2009	dk	37	nature_news
2009	do	1	nature_news
2009	dz	8	nature_news
2009	ec	9	nature_news
2009	ee	6	nature_news
2009	eg	18	nature_news
2009	er	1	nature_news
2009	es	80	nature_news
2009	et	16	nature_news
2009	fi	20	nature_news
2009	fj	1	nature_news
2009	fm	4	nature_news
2009	fr	225	nature_news
2009	ga	4	nature_news
2009	gb	558	nature_news
2009	gd	4	nature_news
2009	ge	8	nature_news
2009	gh	12	nature_news
2009	gn	7	nature_news
2009	gr	19	nature_news
2009	gt	1	nature_news
2009	gw	3	nature_news
2009	gy	1	nature_news
2009	hr	6	nature_news
2009	hu	21	nature_news
2009	id	35	nature_news
2009	ie	30	nature_news
2009	il	47	nature_news
2009	im	1	nature_news
2009	in	161	nature_news
2009	iq	15	nature_news
2009	ir	30	nature_news
2009	is	10	nature_news
2009	it	114	nature_news
2009	je	1	nature_news
2009	jm	2	nature_news
2009	jo	2	nature_news
2009	jp	147	nature_news
2009	ke	22	nature_news
2009	kh	8	nature_news
2009	ki	1	nature_news
2009	km	1	nature_news
2009	kp	8	nature_news
2009	kr	38	nature_news
2009	kw	2	nature_news
2009	kz	4	nature_news
2009	la	3	nature_news
2009	lb	3	nature_news
2009	lc	2	nature_news
2009	lk	11	nature_news
2009	lr	10	nature_news
2009	ls	1	nature_news
2009	lu	9	nature_news
2009	lv	4	nature_news
2009	ly	1	nature_news
2009	ma	6	nature_news
2009	mc	2	nature_news
2009	md	3	nature_news
2009	mg	8	nature_news
2009	mk	1	nature_news
2009	ml	10	nature_news
2009	mm	8	nature_news
2009	mn	6	nature_news
2009	mr	1	nature_news
2009	mt	1	nature_news
2009	mu	4	nature_news
2009	mv	2	nature_news
2009	mw	5	nature_news
2009	mx	59	nature_news
2009	my	19	nature_news
2009	mz	2	nature_news
2009	ne	2	nature_news
2009	ng	21	nature_news
2009	ni	5	nature_news
2009	nl	69	nature_news
2009	no	30	nature_news
2009	np	14	nature_news
2009	nz	34	nature_news
2009	om	1	nature_news
2009	pa	4	nature_news
2009	pe	18	nature_news
2009	pg	2	nature_news
2009	ph	65	nature_news
2009	pk	40	nature_news
2009	pl	27	nature_news
2009	ps	4	nature_news
2009	pt	14	nature_news
2009	pw	2	nature_news
2009	py	5	nature_news
2009	qa	2	nature_news
2009	ro	7	nature_news
2009	rs	1	nature_news
2009	ru	80	nature_news
2009	rw	6	nature_news
2009	sa	13	nature_news
2009	sb	2	nature_news
2009	sd	14	nature_news
2009	se	52	nature_news
2009	sg	20	nature_news
2009	si	3	nature_news
2009	sk	20	nature_news
2009	sl	4	nature_news
2009	sn	6	nature_news
2009	so	4	nature_news
2009	st	1	nature_news
2009	sv	1	nature_news
2009	sy	4	nature_news
2009	tc	1	nature_news
2009	td	5	nature_news
2009	th	16	nature_news
2009	tl	1	nature_news
2009	tn	4	nature_news
2009	to	2	nature_news
2009	tr	9	nature_news
2009	tt	1	nature_news
2009	tv	1	nature_news
2009	tw	21	nature_news
2009	tz	25	nature_news
2009	ua	24	nature_news
2009	ug	13	nature_news
2009	us	1123	nature_news
2009	uy	3	nature_news
2009	uz	5	nature_news
2009	ve	18	nature_news
2009	vn	13	nature_news
2009	vu	1	nature_news
2009	ws	4	nature_news
2009	ye	4	nature_news
2009	za	50	nature_news
2009	zm	3	nature_news
2009	zw	1	nature_news
2010	ae	3	nature_news
2010	af	6	nature_news
2010	am	2	nature_news
2010	ao	4	nature_news
2010	ar	18	nature_news
2010	at	31	nature_news
2010	au	143	nature_news
2010	az	1	nature_news
2010	ba	2	nature_news
2010	bb	4	nature_news
2010	bd	5	nature_news
2010	be	37	nature_news
2010	bf	2	nature_news
2010	bg	3	nature_news
2010	bi	1	nature_news
2010	bj	2	nature_news
2010	bm	1	nature_news
2010	bo	6	nature_news
2010	br	66	nature_news
2010	bs	4	nature_news
2010	bw	4	nature_news
2010	by	18	nature_news
2010	bz	1	nature_news
2010	ca	219	nature_news
2010	cd	4	nature_news
2010	cf	6	nature_news
2010	cg	8	nature_news
2010	ch	149	nature_news
2010	ck	2	nature_news
2010	cl	39	nature_news
2010	cm	11	nature_news
2010	cn	171	nature_news
2010	co	72	nature_news
2010	cr	4	nature_news
2010	cu	6	nature_news
2010	cy	1	nature_news
2010	cz	19	nature_news
2010	de	245	nature_news
2010	dk	39	nature_news
2010	do	3	nature_news
2010	dz	9	nature_news
2010	ec	7	nature_news
2010	ee	1	nature_news
2010	eg	7	nature_news
2010	er	2	nature_news
2010	es	57	nature_news
2010	et	16	nature_news
2010	fi	20	nature_news
2010	fj	3	nature_news
2010	fm	1	nature_news
2010	fr	199	nature_news
2010	ga	2	nature_news
2010	gb	526	nature_news
2010	ge	5	nature_news
2010	gh	13	nature_news
2010	gl	3	nature_news
2010	gn	5	nature_news
2010	gq	1	nature_news
2010	gr	18	nature_news
2010	gt	1	nature_news
2010	gw	1	nature_news
2010	gy	1	nature_news
2010	hn	2	nature_news
2010	hr	6	nature_news
2010	ht	17	nature_news
2010	hu	18	nature_news
2010	id	30	nature_news
2010	ie	29	nature_news
2010	il	26	nature_news
2010	in	127	nature_news
2010	iq	15	nature_news
2010	ir	22	nature_news
2010	is	12	nature_news
2010	it	98	nature_news
2010	jm	4	nature_news
2010	jo	3	nature_news
2010	jp	141	nature_news
2010	ke	14	nature_news
2010	kh	4	nature_news
2010	ki	1	nature_news
2010	km	1	nature_news
2010	kp	3	nature_news
2010	kr	35	nature_news
2010	kw	2	nature_news
2010	kz	5	nature_news
2010	la	3	nature_news
2010	lc	2	nature_news
2010	lk	6	nature_news
2010	lr	1	nature_news
2010	ls	3	nature_news
2010	lt	1	nature_news
2010	lu	9	nature_news
2010	lv	1	nature_news
2010	ma	12	nature_news
2010	mc	2	nature_news
2010	md	1	nature_news
2010	me	3	nature_news
2010	mg	23	nature_news
2010	mh	1	nature_news
2010	ml	4	nature_news
2010	mm	11	nature_news
2010	mn	3	nature_news
2010	mt	1	nature_news
2010	mu	3	nature_news
2010	mw	6	nature_news
2010	mx	87	nature_news
2010	my	13	nature_news
2010	mz	6	nature_news
2010	ne	5	nature_news
2010	ng	12	nature_news
2010	ni	2	nature_news
2010	nl	86	nature_news
2010	no	38	nature_news
2010	np	15	nature_news
2010	nr	1	nature_news
2010	nz	31	nature_news
2010	om	2	nature_news
2010	pa	11	nature_news
2010	pe	19	nature_news
2010	pg	7	nature_news
2010	ph	63	nature_news
2010	pk	35	nature_news
2010	pl	19	nature_news
2010	ps	11	nature_news
2010	pt	23	nature_news
2010	pw	2	nature_news
2010	py	2	nature_news
2010	qa	7	nature_news
2010	ro	14	nature_news
2010	rs	2	nature_news
2010	ru	91	nature_news
2010	rw	6	nature_news
2010	sa	11	nature_news
2010	sb	4	nature_news
2010	sd	4	nature_news
2010	se	52	nature_news
2010	sg	12	nature_news
2010	si	3	nature_news
2010	sk	11	nature_news
2010	sn	3	nature_news
2010	so	2	nature_news
2010	st	1	nature_news
2010	sy	8	nature_news
2010	sz	1	nature_news
2010	td	5	nature_news
2010	th	17	nature_news
2010	tn	1	nature_news
2010	to	5	nature_news
2010	tr	27	nature_news
2010	tv	1	nature_news
2010	tw	9	nature_news
2010	tz	20	nature_news
2010	ua	21	nature_news
2010	ug	18	nature_news
2010	us	1117	nature_news
2010	uy	3	nature_news
2010	uz	3	nature_news
2010	va	1	nature_news
2010	ve	7	nature_news
2010	vg	3	nature_news
2010	vn	10	nature_news
2010	vu	1	nature_news
2010	ws	3	nature_news
2010	ye	14	nature_news
2010	za	65	nature_news
2010	zm	5	nature_news
2010	zw	3	nature_news
2011	ae	10	nature_news
2011	af	11	nature_news
2011	al	2	nature_news
2011	am	1	nature_news
2011	ao	4	nature_news
2011	ar	23	nature_news
2011	at	35	nature_news
2011	au	131	nature_news
2011	ba	6	nature_news
2011	bb	2	nature_news
2011	bd	9	nature_news
2011	be	28	nature_news
2011	bf	4	nature_news
2011	bg	9	nature_news
2011	bj	1	nature_news
2011	bn	2	nature_news
2011	bo	5	nature_news
2011	br	58	nature_news
2011	bs	6	nature_news
2011	bw	5	nature_news
2011	by	15	nature_news
2011	bz	1	nature_news
2011	ca	166	nature_news
2011	cd	3	nature_news
2011	cf	9	nature_news
2011	cg	3	nature_news
2011	ch	140	nature_news
2011	ci	4	nature_news
2011	cl	27	nature_news
2011	cm	10	nature_news
2011	cn	138	nature_news
2011	co	42	nature_news
2011	cr	6	nature_news
2011	cu	10	nature_news
2011	cy	5	nature_news
2011	cz	12	nature_news
2011	de	193	nature_news
2011	dk	31	nature_news
2011	do	1	nature_news
2011	dz	6	nature_news
2011	ec	9	nature_news
2011	ee	1	nature_news
2011	eg	25	nature_news
2011	es	51	nature_news
2011	et	7	nature_news
2011	fi	14	nature_news
2011	fj	1	nature_news
2011	fm	1	nature_news
2011	fr	194	nature_news
2011	ga	8	nature_news
2011	gb	445	nature_news
2011	gd	2	nature_news
2011	ge	4	nature_news
2011	gh	10	nature_news
2011	gi	1	nature_news
2011	gn	4	nature_news
2011	gq	1	nature_news
2011	gr	12	nature_news
2011	gt	1	nature_news
2011	gy	1	nature_news
2011	hn	2	nature_news
2011	hr	5	nature_news
2011	ht	8	nature_news
2011	hu	13	nature_news
2011	id	24	nature_news
2011	ie	39	nature_news
2011	il	25	nature_news
2011	im	7	nature_news
2011	in	112	nature_news
2011	iq	16	nature_news
2011	ir	23	nature_news
2011	is	7	nature_news
2011	it	100	nature_news
2011	jm	2	nature_news
2011	jo	7	nature_news
2011	jp	138	nature_news
2011	ke	25	nature_news
2011	kg	1	nature_news
2011	kh	3	nature_news
2011	ki	2	nature_news
2011	kp	4	nature_news
2011	kr	22	nature_news
2011	kw	3	nature_news
2011	kz	6	nature_news
2011	la	2	nature_news
2011	lb	3	nature_news
2011	lc	2	nature_news
2011	lk	13	nature_news
2011	lr	10	nature_news
2011	ls	1	nature_news
2011	lt	1	nature_news
2011	lu	8	nature_news
2011	lv	2	nature_news
2011	ly	2	nature_news
2011	ma	7	nature_news
2011	mg	6	nature_news
2011	mk	1	nature_news
2011	ml	4	nature_news
2011	mm	1	nature_news
2011	mn	3	nature_news
2011	mr	3	nature_news
2011	mt	1	nature_news
2011	mu	1	nature_news
2011	mw	8	nature_news
2011	mx	44	nature_news
2011	my	19	nature_news
2011	mz	7	nature_news
2011	ne	2	nature_news
2011	ng	23	nature_news
2011	ni	2	nature_news
2011	nl	64	nature_news
2011	no	24	nature_news
2011	np	11	nature_news
2011	nr	1	nature_news
2011	nz	21	nature_news
2011	om	1	nature_news
2011	pa	7	nature_news
2011	pe	16	nature_news
2011	pg	3	nature_news
2011	ph	70	nature_news
2011	pk	22	nature_news
2011	pl	17	nature_news
2011	ps	11	nature_news
2011	pt	15	nature_news
2011	py	3	nature_news
2011	qa	5	nature_news
2011	ro	7	nature_news
2011	rs	2	nature_news
2011	ru	76	nature_news
2011	rw	3	nature_news
2011	sa	8	nature_news
2011	sd	13	nature_news
2011	se	55	nature_news
2011	sg	18	nature_news
2011	si	2	nature_news
2011	sk	6	nature_news
2011	sn	5	nature_news
2011	so	2	nature_news
2011	sr	1	nature_news
2011	st	1	nature_news
2011	sv	1	nature_news
2011	sz	1	nature_news
2011	td	8	nature_news
2011	tg	2	nature_news
2011	th	16	nature_news
2011	tm	1	nature_news
2011	tn	7	nature_news
2011	to	3	nature_news
2011	tr	18	nature_news
2011	tt	2	nature_news
2011	tw	17	nature_news
2011	tz	25	nature_news
2011	ua	23	nature_news
2011	ug	16	nature_news
2011	us	997	nature_news
2011	uy	2	nature_news
2011	uz	3	nature_news
2011	va	2	nature_news
2011	ve	8	nature_news
2011	vg	1	nature_news
2011	vn	8	nature_news
2011	ye	5	nature_news
2011	za	52	nature_news
2011	zm	5	nature_news
2011	zw	3	nature_news
2012	ae	6	nature_news
2012	af	15	nature_news
2012	al	1	nature_news
2012	am	1	nature_news
2012	ao	10	nature_news
2012	ar	23	nature_news
2012	at	35	nature_news
2012	au	131	nature_news
2012	az	3	nature_news
2012	ba	4	nature_news
2012	bb	1	nature_news
2012	bd	9	nature_news
2012	be	53	nature_news
2012	bf	3	nature_news
2012	bg	5	nature_news
2012	bh	1	nature_news
2012	bj	1	nature_news
2012	bn	1	nature_news
2012	bo	4	nature_news
2012	br	78	nature_news
2012	bs	3	nature_news
2012	bt	2	nature_news
2012	bw	3	nature_news
2012	by	12	nature_news
2012	bz	2	nature_news
2012	ca	170	nature_news
2012	cd	3	nature_news
2012	cf	8	nature_news
2012	cg	7	nature_news
2012	ch	129	nature_news
2012	ci	4	nature_news
2012	cl	36	nature_news
2012	cm	14	nature_news
2012	cn	138	nature_news
2012	co	59	nature_news
2012	cr	3	nature_news
2012	cu	2	nature_news
2012	cy	4	nature_news
2012	cz	11	nature_news
2012	de	191	nature_news
2012	dk	35	nature_news
2012	do	2	nature_news
2012	dz	13	nature_news
2012	ec	10	nature_news
2012	ee	2	nature_news
2012	eg	23	nature_news
2012	er	2	nature_news
2012	es	62	nature_news
2012	et	11	nature_news
2012	fi	10	nature_news
2012	fj	1	nature_news
2012	fr	174	nature_news
2012	ga	3	nature_news
2012	gb	469	nature_news
2012	gd	2	nature_news
2012	ge	7	nature_news
2012	gh	12	nature_news
2012	gl	2	nature_news
2012	gm	1	nature_news
2012	gn	8	nature_news
2012	gr	16	nature_news
2012	gt	4	nature_news
2012	gy	3	nature_news
2012	hr	12	nature_news
2012	ht	7	nature_news
2012	hu	18	nature_news
2012	id	26	nature_news
2012	ie	30	nature_news
2012	il	29	nature_news
2012	im	5	nature_news
2012	in	113	nature_news
2012	iq	18	nature_news
2012	ir	21	nature_news
2012	is	10	nature_news
2012	it	105	nature_news
2012	je	1	nature_news
2012	jm	3	nature_news
2012	jo	4	nature_news
2012	jp	133	nature_news
2012	ke	21	nature_news
2012	kg	1	nature_news
2012	kh	4	nature_news
2012	ki	2	nature_news
2012	km	1	nature_news
2012	kp	5	nature_news
2012	kr	32	nature_news
2012	kw	6	nature_news
2012	kz	5	nature_news
2012	la	1	nature_news
2012	lb	2	nature_news
2012	lc	2	nature_news
2012	lk	13	nature_news
2012	lr	8	nature_news
2012	lu	5	nature_news
2012	lv	3	nature_news
2012	ly	1	nature_news
2012	ma	4	nature_news
2012	mc	2	nature_news
2012	md	9	nature_news
2012	mg	10	nature_news
2012	mh	1	nature_news
2012	ml	5	nature_news
2012	mm	3	nature_news
2012	mn	3	nature_news
2012	mt	4	nature_news
2012	mu	4	nature_news
2012	mv	1	nature_news
2012	mw	6	nature_news
2012	mx	45	nature_news
2012	my	16	nature_news
2012	mz	3	nature_news
2012	ne	8	nature_news
2012	ng	20	nature_news
2012	ni	4	nature_news
2012	nl	85	nature_news
2012	no	25	nature_news
2012	np	8	nature_news
2012	nr	1	nature_news
2012	nz	38	nature_news
2012	om	4	nature_news
2012	pa	2	nature_news
2012	pe	22	nature_news
2012	pg	2	nature_news
2012	ph	44	nature_news
2012	pk	28	nature_news
2012	pl	24	nature_news
2012	ps	10	nature_news
2012	pt	16	nature_news
2012	qa	6	nature_news
2012	ro	22	nature_news
2012	rs	5	nature_news
2012	ru	58	nature_news
2012	rw	2	nature_news
2012	sa	11	nature_news
2012	sb	3	nature_news
2012	sc	1	nature_news
2012	sd	10	nature_news
2012	se	39	nature_news
2012	sg	16	nature_news
2012	si	2	nature_news
2012	sk	8	nature_news
2012	sl	3	nature_news
2012	sn	3	nature_news
2012	so	4	nature_news
2012	sr	1	nature_news
2012	sy	3	nature_news
2012	td	6	nature_news
2012	tg	1	nature_news
2012	th	20	nature_news
2012	tj	2	nature_news
2012	tl	1	nature_news
2012	tm	1	nature_news
2012	tn	5	nature_news
2012	to	1	nature_news
2012	tr	19	nature_news
2012	tw	10	nature_news
2012	tz	15	nature_news
2012	ua	31	nature_news
2012	ug	15	nature_news
2012	us	1089	nature_news
2012	uz	2	nature_news
2012	ve	10	nature_news
2012	vn	25	nature_news
2012	ws	1	nature_news
2012	ye	6	nature_news
2012	za	59	nature_news
2012	zm	6	nature_news
2012	zw	1	nature_news
2013	ae	6	nature_news
2013	af	9	nature_news
2013	al	1	nature_news
2013	am	4	nature_news
2013	ao	2	nature_news
2013	ar	13	nature_news
2013	at	26	nature_news
2013	au	107	nature_news
2013	az	1	nature_news
2013	ba	5	nature_news
2013	bb	1	nature_news
2013	bd	11	nature_news
2013	be	42	nature_news
2013	bf	1	nature_news
2013	bg	3	nature_news
2013	bj	3	nature_news
2013	bn	1	nature_news
2013	bo	4	nature_news
2013	br	61	nature_news
